id,timestamp,temperature,humidity,irradiance,wind_speed,source,wind_power_density,solar_energy_yield
2882,2025-10-31 23:00:00,28.33,84.17,0.0,2.0,nasa_power,4.90,0.00
2883,2025-10-31 22:00:00,29.47,87.33,0.0,3.4,nasa_power,24.07,0.00
2884,2025-10-31 21:00:00,28.2,78.5,0.0,1.6,nasa_power,2.51,0.00
2885,2025-10-31 20:00:00,29.93,84.67,0.0,2.3,nasa_power,7.45,0.00
2886,2025-10-31 19:00:00,28.67,75.83,0.0,1.5,nasa_power,2.07,0.00
2887,2025-10-31 18:00:00,29.0,75.0,0.46,1.5,nasa_power,2.07,0.00
2888,2025-10-31 17:00:00,30.53,80.17,0.72,2.1,nasa_power,5.67,0.00
2889,2025-10-31 16:00:00,30.07,75.33,1.47,2.7,nasa_power,12.06,0.01
2890,2025-10-31 15:00:00,30.4,74.5,2.41,2.7,nasa_power,12.06,0.01
2891,2025-10-31 14:00:00,30.33,71.67,2.77,1.5,nasa_power,2.07,0.01
2892,2025-10-31 13:00:00,31.67,75.83,3.98,2.0,nasa_power,4.90,0.02
2893,2025-10-31 12:00:00,32.6,78.0,4.25,2.3,nasa_power,7.45,0.02
2894,2025-10-31 11:00:00,30.87,71.83,3.39,2.6,nasa_power,10.77,0.01
2895,2025-10-31 10:00:00,30.73,73.67,3.1,1.7,nasa_power,3.01,0.01
2896,2025-10-31 09:00:00,30.8,76.5,2.1,2.9,nasa_power,14.94,0.01
2897,2025-10-31 08:00:00,30.47,77.33,1.39,1.9,nasa_power,4.20,0.01
2898,2025-10-31 07:00:00,30.13,78.17,0.67,1.9,nasa_power,4.20,0.00
2899,2025-10-31 06:00:00,30.6,83.0,0.43,3.3,nasa_power,22.01,0.00
2900,2025-10-31 05:00:00,30.07,82.83,0.0,3.2,nasa_power,20.07,0.00
2901,2025-10-31 04:00:00,29.13,80.67,0.0,2.9,nasa_power,14.94,0.00
2902,2025-10-31 03:00:00,29.4,84.5,0.0,3.2,nasa_power,20.07,0.00
2903,2025-10-31 02:00:00,28.87,84.33,0.0,2.1,nasa_power,5.67,0.00
2904,2025-10-31 01:00:00,28.53,85.17,0.0,2.1,nasa_power,5.67,0.00
2905,2025-10-31 00:00:00,28.0,85.0,0.0,2.0,nasa_power,4.90,0.00
2906,2025-10-30 23:00:00,28.93,87.17,0.0,3.3,nasa_power,22.01,0.00
2907,2025-10-30 22:00:00,29.27,86.33,0.0,3.3,nasa_power,22.01,0.00
2908,2025-10-30 21:00:00,29.6,85.5,0.0,2.3,nasa_power,7.45,0.00
2909,2025-10-30 20:00:00,28.33,76.67,0.0,1.5,nasa_power,2.07,0.00
2910,2025-10-30 19:00:00,29.27,78.83,0.0,1.8,nasa_power,3.57,0.00
2911,2025-10-30 18:00:00,30.0,80.0,0.35,2.0,nasa_power,4.90,0.00
2912,2025-10-30 17:00:00,29.73,76.17,0.54,1.7,nasa_power,3.01,0.00
2913,2025-10-30 16:00:00,31.27,81.33,1.12,2.3,nasa_power,7.45,0.00
2914,2025-10-30 15:00:00,30.2,73.5,1.83,2.6,nasa_power,10.77,0.01
